"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 08","6775018590.jpg","29.100.370","Degas Draws a Crowd","Joe Josephs: 1,355,720 views - thank you","The Little Fourteen-Year-Old Dancer;___;<a href=http://www.joejosephs.com rel=nofollow>www.joejosephs.com</a>;<a href=http://www.smugmug.com/gallery/4239386_rEDFi#1296148017_2JCB9cD rel=nofollow>www.smugmug.com/gallery/4239386_rEDFi#1296148017_2JCB9cD</a>;<a href=http://www.smugmug.com/gallery/7054281_YyLDy#1290436801_9F4JCxj rel=nofollow>www.smugmug.com/gallery/7054281_YyLDy#1290436801_9F4JCxj</a>  addl The Little Fourteen-Year-Old Dancer Edgar Degas (French, Paris 1834–1917 Paris) Date: model executed ca. 1880, cast 1922 Medium: Bronze, partially tinted, with cotton skirt and satin hair ribbon; wood base Accession Number: 29.100.370 On view in Gallery 815","'Joe Josephs: 1,355,720 views - thank you: art,Joe Josephs: 1,355,720 views - thank you: scuplture,Joe Josephs: 1,355,720 views - thank you: met,Joe Josephs: 1,355,720 views - thank you: metmuseum,Joe Josephs: 1,355,720 views - thank you: joejosephsphotography,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs,Joe Josephs: 1,355,720 views - thank you: nikond700,Joe Josephs: 1,355,720 views - thank you: zeissdistagont35mmf20zf2,',Joe Josephs: 1,355,720 views - thank you: zeissdistagont35mmf20z,Art2or3,2D,3D,Inhabited,Artwork,painting_and_sculpture","Sculpture"
"SET 08","6950768971.jpg","94.9.2","IndianGirl_orTheDawnOfChristianity_TheMET(5)","rverc","Erastus Dow Palmer;(1817-1904);<b><i> Indian Girl, or The Dawn of Christianity </i></b>;1853-56; this carving, 1855-56;Marble;<i>The Indian Girl, or The Dawn of Christianity</i>, marked Palmers first attempt to model a full-length female figure. The Albany , New York based sculptor outlined the symbolic program for the statue in a letter to his patron, Hamilton Fish: A young Indian Maiden wandering listlessly in her native forest gathering bird-plumes finds a crucifix, which impressive emblem she, seeing for the first time, gazes upon with wonder and compassion. Palmer directed the seminude girls attention toward the found object, which she cradles in her elevated right hand. Her left hand holding the forgotten feathers, rests limply at her side.;;From the placard: Metropolitan Museum of Art;;<b><a href=http://www.metmuseum.org/Collections/search-the-collections/20012038?rpp=20&amp;pg=1&amp;gallerynos=759&amp;ft=*&amp;pos=12 rel=nofollow>Metropolitan Museum Link<a></a></a></b>;;;  addl Indian Girl, or The Dawn of Christianity Erastus Dow Palmer (American, Pompey, New York 1817–1904 Albany, New York) Date: 1853–56; carved 1855–56 Medium: Marble Accession Number: 94.9.2 On view in Gallery 759","rverc: metropolitanmuseum,rverc: art,rverc: americansculpture,rverc: met,rverc: nyc,rverc: americanwing,rverc: bench507,Art2or3,3D,Description,2D,Artwork,painting_and_sculpture","Sculpture"
"SET 08","6981799745.jpg","29.100.48","YoungMotherSewing_TheMET(6)","rverc","Mary Cassatt (1844-1926);;<b><i> Young Mother Sewing </i></b>;Ca. 1899;Oil on canvas;;In about 1890 Cassatt redirected her art toward women caring for children and children alonethemes that reflected her affection for her nieces and nephews and the prevailing cultural interest in child rearing. Cassatt enlisted two unrelated models to enact the roles of mother and child for this painting. Louisine Havemeyer, who purchased it in 1901, remarked on its truthfulness: Look at that little chld that has just thrown herself against her mothers knee, regardless of the result and oblivious to the fact that she could disturb her mamma. And she is quite right, she does not disturb her mother. Mamma simply draws back a bit and continues to sew.;;H.O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929;29.100.48;;From the placard: Metropolitan Museum of Art;<a href=http://bighugelabs.com/onblack.php?id=6981799745&amp;bg=white&amp;size=large rel=nofollow>View On White</a>;;<b><a href=http://www.metmuseum.org/Collections/search-the-collections/20010771?rpp=20&amp;pg=1&amp;gallerynos=768&amp;ft=*&amp;pos=11 rel=nofollow>Metropolitan Museum Link <a></a></a></b>;.;.;;  addl accession","rverc: metropolitanmuseum,rverc: art,rverc: nyc,rverc: americanpainting,rverc: met,rverc: americnawing,Art2or3,2D,Description,AccessionInDesc,Artwork,painting_and_sculpture","Painting"
"SET 08","6950408833.jpg","-","EmptyBenches_TheMET(507)","rverc","The American Wing: Gallery 759;<b><a href=http://www.metmuseum.org/collections/galleries/the-american-wing/759 rel=nofollow>Metropolitan Museum Link<a></a></a></b>;;;Emergence of the Hudson River School, 1825-50;;The term Hudson River School, first used in the 1870s as a dismissive epithet, is now generally accepted as an appropriate description of the dominant artistic vision that held sway in the United States from 1825 until 1875. The original, loosely knit group of artists and writers rose to prominence in New York City during the early nineteenth century. With Thomas Cole as their leader, they created an American landscape vision based on the exploration of nature, seen as a resource for spiritual renewal and an expression of cultural and national identity. The first ;;painter to portray America in its wilderness state, Cole, with his early views of the Northeast, inspired successive generations of artists to embrace heroic landscape subjects grounded in the notion that what defined Americans was their relationship to the land.;From the placard : Metropolitan Museum of Art;;<a href=http://bighugelabs.com/onblack.php?id=6950408833&amp;bg=white&amp;size=large rel=nofollow>View On White</a>","rverc: metropolitanmuseum,rverc: art,rverc: americanpainting,rverc: met,rverc: nyc,Art2or3,3D,2D,Description,DescriptionInDesc,Artwork,painting_and_sculpture","Sculpture"
"SET 08","6888680091.jpg","-","Beatrice d'Este","Jay Boucher","Beatrice d'Este by Gian Cristoforo Romano, ;;Drawn at Met Museum Renaissance Portrait exhibit;<a href=http://ow.ly/97uJe rel=nofollow>ow.ly/97uJe</a>","Jay Boucher: metmuseum,Jay Boucher: museum,Jay Boucher: portrait,Jay Boucher: sculpture,Jay Boucher: renaissance,Jay Boucher: 20512,Art2or3,2D,drawing,Artwork","Drawing"
"SET 08","6888680145.jpg","-","Marietta di Lorenzo Strozzi","Jay Boucher","Marietta di Lorenzo Strozzi (?) by Desiderio da Settignano, 1462;;Drawn at Met Museum Renaissance Portrait exhibit;;<a href=http://ow.ly/97uJe rel=nofollow>ow.ly/97uJe</a>","Jay Boucher: metmuseum,Jay Boucher: museum,Jay Boucher: portrait,Jay Boucher: sculpture,Jay Boucher: renaissance,Jay Boucher: 20512,Art2or3,2D,drawing,Artwork","Drawing"
"SET 08","6888680225.jpg","-","Piero di Cosimo de' Medici","Jay Boucher","Piero di Cosimo de' Medici ;Mino da Fiesole (Mino di Giovanni), 1453;;Drawn at Met Museum Renaissance Portrait exhibit;<a href=http://ow.ly/97uJe rel=nofollow>ow.ly/97uJe</a>","Jay Boucher: metmuseum,Jay Boucher: museum,Jay Boucher: portrait,Jay Boucher: sculpture,Jay Boucher: renaissance,Jay Boucher: medici,Jay Boucher: 20512,Art2or3,2D,drawing,Artwork","Drawing"
"SET 08","6888680277.jpg","-","Dage Cristoforo Moro","Jay Boucher","Doge Cristoforo Moro by Antonio Rizzo, 1462;;Drawn at Met Museum Renaissance Portrait exhibit;<a href=http://ow.ly/97uJe rel=nofollow>ow.ly/97uJe</a>","Jay Boucher: metmuseum,Jay Boucher: museum,Jay Boucher: portrait,Jay Boucher: sculpture,Jay Boucher: renaissance,Jay Boucher: 20512,Art2or3,2D,drawing,Artwork","Drawing"
"SET 08","2349094537.jpg","29.100.6","View of Toledo by El Greco in the Metropolitan Museum of Art, December 2007","ElissaSCA","View of Toledo;El Greco (Domenikos Theotokopoulos) (Greek, 15411614);Oil on canvas; 47 3/4 x 42 3/4 in. (121.3 x 108.6 cm);H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929 (29.100.6);;The painter's given name was Domenikos Theotokopoulos. In Toledo, where he lived for nearly forty years, he was known as &quot;El Greco&quot; (the Greek). This view is the only independent landscape by the artist that survives. He has imaginatively reconfigured the city, showing the cathedral not in its actual position but to the left of the Alcazar palace. ;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/viewOne.asp?dep=11&amp;viewmode=0&amp;item=29.100.6>www.metmuseum.org/Works_of_Art/viewOne.asp?dep=11&amp;vie...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: painting,ElissaSCA: landscape,ElissaSCA: elgreco,ElissaSCA: fujifinepixs6000fd,ElissaSCA: baroque,Art2or3,2D,painting,Artwork","Painting"
"SET 08","2438651026.jpg","1975.1.146","Saint Jerome as Cardinal by El Greco in the Metropolitan Museum of Art, January 2008","ElissaSCA","Saint Jerome as Cardinal, ca. 161014;El Greco (Domenikos Theotokopoulos) (Greek, 15411614);Oil on canvas; 42 1/2 x 34 1/4 in. (108 x 87 cm);Robert Lehman Collection, 1975 (1975.1.146);;Cloaked in the red vestments of a cardinal, Saint Jerome rests his hands on an open book, an allusion to his translation of the Bible from Greek to Latin in the fifth century. Artists have generally shown Saint Jerome as penitent ascetic, recalling his retreat to the Syrian desert. But by the fifteenth century, under the influence of Italian humanism, Jerome takes on the guise of a scholar.;;Text from: <a href=http://www.metmuseum.org/TOAH/ho/09/eusi/ho_1975.1.146.htm>www.metmuseum.org/TOAH/ho/09/eusi/ho_1975.1.146.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: elgreco,ElissaSCA: christian,ElissaSCA: saint,ElissaSCA: red,ElissaSCA: fujifinepixs6000fd,ElissaSCA: greek,ElissaSCA: baroque,Art2or3,2D,painting,Artwork","Painting"
